CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
33.354.650/0001-94;2021-08-01;1;193205.86;193205.86;0;0;0;406200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;406200000;406200000;0;0;0;0;0;4429.75;0;0;4429.75;0;51649.87;0;0;0;0;0;0;0;6691.5;58341.37
33.554.611/0001-30;2021-01-01;1;23603.71;23603.71;0;0;0;4451667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4451667;0;0;0;0;0;0;0;0;0;0;0;0;7000;0;0;0;0;0;0;0;1000;8000
33.554.611/0001-30;2021-02-01;1;23603.71;23603.71;0;0;0;4451667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4451667;0;0;0;0;0;0;0;0;0;0;0;0;7000;0;0;0;0;0;0;0;1000;8000
33.554.611/0001-30;2021-03-01;1;23603.71;23603.71;0;0;0;4451667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4451667;0;0;0;0;0;0;0;0;0;0;0;0;7000;0;0;0;0;0;0;0;1000;8000
33.554.611/0001-30;2021-04-01;1;20664.23;20664.23;0;0;0;7804667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7804667;0;0;0;0;0;0;0;0;0;0;0;0;7000;0;0;0;0;0;0;0;1000;8000
33.554.611/0001-30;2021-05-01;1;17664.23;17664.23;0;0;0;8924667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8924667;0;0;0;0;0;0;0;0;0;0;0;0;7000;0;0;0;0;0;0;0;1000;8000
33.554.611/0001-30;2021-06-01;1;17664.23;17664.23;0;0;0;8924667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8924667;0;0;0;0;0;0;0;0;0;0;0;0;7000;0;0;0;0;0;0;0;1000;8000
33.554.611/0001-30;2021-07-01;1;19314.71;19314.71;0;0;0;11154667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11154667;0;0;0;0;0;0;0;0;0;0;0;0;7000;0;0;0;0;0;0;0;1000;8000
33.554.611/0001-30;2021-08-01;1;21314.71;21314.71;0;0;0;12269667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12269667;0;0;0;0;0;0;0;0;0;0;0;0;7000;0;0;0;0;0;0;0;1000;8000
33.701.455/0001-93;2021-01-01;1;170676.75;119856.95;50819.8;0;0;81000000;81000000;0;81000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22352.28;0;66880798.79;0;0;0;0;0;0;66903151.07
33.701.455/0001-93;2021-02-01;1;177216.04;126357.21;50858.83;0;0;81000000;81000000;0;81000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26199.64;0;66993933.7;0;0;0;0;0;0;67020133.34
33.701.455/0001-93;2021-03-01;2;280827.75;280827.75;0;0;0;81000000;81000000;0;81000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32398.97;0;66386914.64;0;0;0;0;0;0;66419313.61
33.701.455/0001-93;2021-04-01;1;262946.98;262946.98;0;0;0;81000000;81000000;0;81000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1541.13;0;0;1541.13;0;29441.33;0;66166741.24;0;0;0;0;0;0;66196182.57
33.701.455/0001-93;2021-05-01;2;311866.13;311866.13;0;0;0;81000000;81000000;0;81000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;788.49;0;0;788.49;0;30708.63;0;65937135.33;0;0;0;0;0;0;65967843.96
33.701.455/0001-93;2021-06-01;1;330988.66;330988.66;0;0;0;81000000;81000000;0;81000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35.85;0;0;35.85;0;28202.47;0;65747952.05;0;0;0;0;0;0;65776154.52
33.701.455/0001-93;2021-07-01;1;348293.43;348293.43;0;0;0;81000000;81000000;0;81000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1431.44;0;0;1431.44;0;31792.74;0;65154976.5;0;0;0;0;0;0;65186769.24
33.701.455/0001-93;2021-08-01;2;374241.02;374241.02;0;0;0;81000000;81000000;0;81000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;715.77;0;0;715.77;0;26615.73;0;64699168.56;0;0;0;0;0;0;64725784.29
33.701.485/0001-08;2021-01-01;2;2487.4;494.47;1992.93;0;0;401268110.48;0;0;0;;0;0;0;0;0;0;0;0;0;0;401268110.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;5080237.76;0;0;0;0;0;0;28650;5113887.76
33.701.485/0001-08;2021-02-01;1;357181.19;172.16;357009.03;0;0;370781663.94;0;0;0;;0;0;0;0;0;0;0;0;0;0;370781663.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;4308661.22;0;0;0;0;0;0;28650;4347311.22
33.701.485/0001-08;2021-03-01;1;349338.58;11424.65;337913.93;0;0;369261251.8;0;0;0;;0;0;0;0;0;0;0;0;0;0;369261251.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;3977083.02;0;0;0;0;0;0;28650;4015733.02
33.701.485/0001-08;2021-04-01;1;218233.68;7445.41;210788.27;0;0;367675670.32;0;0;0;;0;0;0;0;0;0;0;0;0;0;367675670.32;0;0;0;0;0;0;0;0;0;0;0;17637.85;0;0;17637.85;0;10000;;0;0;0;0;0;0;28650;38650
33.701.485/0001-08;2021-05-01;1;215482.07;2445.41;213036.66;0;0;365003474.32;0;0;0;;0;0;0;0;0;0;0;0;0;0;365003474.32;0;0;0;0;0;0;0;0;0;0;0;9074.47;0;0;9074.47;0;10000;0;0;0;0;0;0;0;28650;38650
33.701.485/0001-08;2021-06-01;1;211431.57;3688.18;207743.39;0;0;364741305.34;0;0;0;;0;0;0;0;0;0;0;0;0;0;364741305.34;0;0;0;0;0;0;0;0;0;0;0;532.41;0;0;532.41;0;10000;0;0;0;0;0;0;0;28650;38650
33.701.485/0001-08;2021-07-01;1;196215.14;1810.49;194404.65;0;0;362034065.34;0;0;0;;0;0;0;0;0;0;0;0;0;0;362034065.34;0;0;0;0;0;0;0;0;0;0;0;8315.84;0;0;8315.84;0;10000;0;0;0;0;0;0;0;28650;38650
33.701.485/0001-08;2021-08-01;1;196215.14;1810.49;194404.65;0;0;362034065.34;0;0;0;;0;0;0;0;0;0;0;0;0;0;362034065.34;0;0;0;0;0;0;0;0;0;0;0;8315.84;0;0;8315.84;0;10000;0;0;0;0;0;0;0;28650;38650
33.701.501/0001-54;2021-01-01;1;2002355.75;454.27;2001901.48;0;0;26000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26000000;26000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33.701.501/0001-54;2021-02-01;1;1851110.33;247.86;1850862.47;0;0;26150000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26150000;26150000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33.701.501/0001-54;2021-03-01;1;710984.16;8691.3;702292.86;0;0;27292000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27292000;27292000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33.701.501/0001-54;2021-04-01;2;208533.64;208533.64;0;0;0;30000400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30000400;30000400;0;0;0;0;0;2549.22;0;0;2549.22;0;0;0;0;0;0;0;0;0;2208400;2208400
33.701.501/0001-54;2021-05-01;1;208533.64;208533.64;0;0;0;30000400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30000400;30000400;0;0;0;0;0;1450.13;0;0;1450.13;0;0;0;0;0;0;0;0;0;2208400;2208400
33.701.501/0001-54;2021-06-01;1;208533.64;208533.64;0;0;0;30000400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30000400;0;0;0;0;0;0;0;542.22;0;0;542.22;0;0;0;0;0;0;0;0;0;2208400;2208400
33.701.501/0001-54;2021-07-01;1;205704.51;205704.51;0;0;0;30000400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30000400;0;0;0;0;0;0;0;2549.22;0;0;2549.22;0;0;0;0;0;0;0;0;0;2202298.95;2202298.95
33.701.501/0001-54;2021-08-01;1;205704.51;205704.51;0;0;0;30000400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30000400;0;0;0;0;0;0;0;1497.92;0;0;1497.92;0;0;0;0;0;0;0;0;0;2202243.32;2202243.32
33.701.887/0001-02;2021-01-01;1;1535532.27;9706.73;1525825.54;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;19533.01;;;19533.01;;13000;;;;;;;;13000;26000
33.701.887/0001-02;2021-02-01;1;506130.42;627.04;505503.38;;;28410665.95;0;;;;;;;;;;;;;;;;;;28410665.95;;;;;;;;17819.14;;;17819.14;;13000;;;;;;;;13000;26000
33.701.887/0001-02;2021-03-01;1;78380.17;;;;78380.17;44410665.95;16000000;;16000000;;;;;;;;;;;;;;;;28410665.95;;;;;;;;15509.8;;;15509.8;;13500;;;;;;;;13000;26500
33.701.887/0001-02;2021-04-01;1;49024.83;1359.34;;;47665.49;44410665.95;16000000;;16000000;;;;;;;;;;;;;;;;28410665.95;;;;;;;;22539.04;;;22539.04;;13000;;;;;;;;13000;26000
33.701.887/0001-02;2021-05-01;1;10526822.66;313.13;9000829.09;;1525680.44;37410665.95;9000000;;9000000;;;;;;;;;;;;;;;;28410665.95;;;;;;;;72028222.54;;72000000;28222.54;;26000;;;;;;;;13000;39000
33.701.887/0001-02;2021-06-01;1;1532921.01;47449.46;1485207.61;;263.94;37410665.95;9000000;;9000000;;;;;;;;;;;;;;;;28410665.95;;;;;;;;72026305.91;;72000000;26305.91;;20000;;;;;;;;13000;33000
33.701.887/0001-02;2021-07-01;1;1499823.3;1384.56;1498173.54;;265.2;37410665.95;9000000;;9000000;;;;;;;;;;;;;;;;28410665.95;;;;;;;;65212891.84;;65200000;12891.84;;20000;;;;;;;;13000;33000
33.701.887/0001-02;2021-08-01;1;718034.75;1473.43;716294.65;;266.67;37927951.42;9517285.47;;9517285.47;;;;;;;;;;;;;;;;28410665.95;;;;;;;;66134535.01;;66120000;14535.01;;13000;;;;;;;;18160.14;31160.14
33.721.517/0001-29;2021-01-01;1;758541.96;0;736060.32;0;22481.64;57990041.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50862281.69;0;0;0;0;0;0;0;0;0;0;0;881149.94;0;0;881149.94;250498.61;85381.21;0;0;0;0;0;0;0;122127.75;458007.57
33.721.517/0001-29;2021-02-01;1;1481905.43;0;1459408.43;0;22497;56229978.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48968893.98;0;0;0;0;0;0;0;0;0;0;0;1013840.59;0;0;1013840.59;284166.22;85381.21;0;0;0;0;0;0;0;66176.34;435723.77
33.721.517/0001-29;2021-03-01;1;2914835.29;0;2892309.57;0;22525.72;53921857.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46551213.59;0;0;0;0;0;0;0;0;0;0;0;701210.41;0;0;701210.41;260268.09;85381.21;0;0;0;0;0;0;0;232570.45;578219.75
33.721.517/0001-29;2021-04-01;1;2365776.27;0;2343222.2;0;22554.07;53743315.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46679502.38;0;0;0;0;0;0;0;0;0;0;0;1526979.59;0;0;1526979.59;233695.48;85381.21;0;0;0;0;0;0;0;44273.15;363349.84
33.721.517/0001-29;2021-05-01;1;2452813.3;0;2430160.83;0;22652.47;54194915.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49003106.03;0;0;0;0;0;0;0;0;0;0;0;12008.71;0;0;12008.71;396201.85;63181.81;0;0;0;0;0;0;0;534321.96;993705.62
33.721.517/0001-29;2021-06-01;1;1279111.83;0;1256403.85;0;22707.98;53020313.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47765297.13;0;0;0;0;0;0;0;0;0;0;0;7311.29;0;0;7311.29;225650.67;58523.32;0;0;0;0;0;0;0;36424.4;320598.39
33.721.517/0001-29;2021-07-01;2;5564122.51;0;5541347.11;0;22775.4;51309170.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51309170.76;0;0;0;0;0;0;0;0;0;0;0;41754.3;0;0;41754.3;914834.3;60990.76;0;0;0;0;0;0;0;1574110.25;2549935.31
33.721.517/0001-29;2021-08-01;1;3839581.49;0;3816729.62;0;22851.87;48537612.93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48537612.93;0;0;0;0;0;0;0;0;0;0;0;44183.38;0;0;44183.38;695440.71;61243.41;0;0;0;0;0;0;0;74139.25;830823.37
33.842.871/0001-01;2021-01-01;1;8056012.34;3102.72;;;8052909.62;86509162.17;86509162.17;;40;86509122.17;;;;;;;;;;;;;;;;;;;;;;;4141.38;;;4141.38;;20000;;100000;;7512331.4;;;;7623.54;7639954.94
33.842.871/0001-01;2021-02-01;1;8077505.28;2926.39;;;8074578.89;86562712.9;86562712.9;;;86562712.9;;;;;;;;;;;;;;;;;;;;;;;129019.95;121212.54;;7807.41;;20000;;100000;;6905954.96;;;;8338.32;7034293.28
33.842.871/0001-01;2021-03-01;1;8165847.37;5440.85;;;8160406.52;121072315.69;121072315.69;;;121072315.69;;;;;;;;;;;;;;;;;;;;;;;126381.13;121212.54;;5168.59;;20963;;;;6131140.62;;;;112688.69;6264792.31
33.842.871/0001-01;2021-04-01;1;8061859.8;4992.8;;;8056867;121264132.56;121264132.56;;166267.17;121097865.39;;;;;;;;;;;;;;;;;;;;;;;130695.71;121212.54;;9483.17;;20000;;100000;;5457389.02;;;;13484.37;5590873.39
33.842.871/0001-01;2021-05-01;1;3966863.87;4544.26;;;3962319.61;121264765.08;121264765.08;;166899.69;121097865.39;;;;;;;;;;;;;;;;;;;;;;;4333113.66;121212.54;;4211901.12;;20000;;100000;;4749949.84;;;;13484.37;4883434.21
33.842.871/0001-01;2021-06-01;1;63170.03;3093.92;;;60076.11;124312035.29;124312035.29;;3214169.9;121097865.39;;;;;;;;;;;;;;;;;;;;;;;5290380.19;121212.54;;5169167.65;;20017.99;;;;4042510.66;;;;113484.37;4176013.02
33.842.871/0001-01;2021-07-01;1;3215338.38;6409.52;;;3208928.86;122081044.61;122081044.61;;;122081044.61;;;;;;;;;;;;;;;;;;;;;;;15245731.4;121212.54;;15124518.86;;22042.23;;769000;;3301383.9;;;;20957.64;4113383.77
33.842.871/0001-01;2021-08-01;1;67548786.29;6351.91;;;67542434.38;122097651.41;122097651.41;;;122097651.41;;;;;;;;;;;;;;;;;;;;;;;23058995.98;121212.54;;22937783.44;;22605.99;;546000;;2560257.14;72248794.63;;;13484.37;75391142.13
33.884.145/0001-51;2021-01-01;1;19973574;5947.41;;;19967626.59;35061791.32;0;;;;;;;;;;;;;;3823486.55;;;;;;;;;;;;2526.83;;;2526.83;425005.84;40429.65;;;;;;;;3860337.42;4325772.91
33.884.145/0001-51;2021-02-01;1;15939547.7;6572.91;;;15932974.79;35264907.38;0;;;;;;;;;;;;;;4191690.35;;;;;;;;;;;;1664.53;;;1664.53;450005.84;36375.35;;;;;;;;1332.15;487713.34
33.884.145/0001-51;2021-03-01;1;6427312.71;4715.57;;;6422597.14;44709386.8;0;;;;;;;;;;;;;;7990028.54;;;;;;;;;;;;0;;;;475005.84;46404.55;;;;;;;;16858.8;538269.19
33.884.145/0001-51;2021-04-01;1;7693321.11;8013.6;;;7685307.51;44675002.99;0;;;;;;;;;;;;;;8159822.48;;;;;;;;;;;;2772.03;;;2772.03;510005.84;40458.86;;;;;;;;1187072.93;1737537.63
33.884.145/0001-51;2021-05-01;1;7385377.17;5893.26;;;7379483.91;43661104.23;0;;;;;;;;;;;;;;8418521.34;;;;;;;;;;;;1273.4;;;1273.4;500005.84;42458.16;;;;;;;;12346.55;554810.55
33.884.145/0001-51;2021-06-01;1;8653771.59;8107;;;8645664.59;47772070.73;0;;;;;;;;;;;;;;13874283.05;;;;;;;;;;;;225.17;;;225.17;530005.84;42312;;;;;;;;5436523.61;6008841.45
33.884.145/0001-51;2021-07-01;1;8710069.48;1155.52;;;8708913.96;42341780.75;0;;;;;;;;;;;;;;8407207.22;;;;;;;;;;;;4086;;;4086;485005.84;44370.58;;;;;;;;29034.82;558411.24
33.884.145/0001-51;2021-08-01;1;4053995.66;66832.06;;;3987163.6;46970771.85;0;;;;;;;;;;;;;;7871095.8;;;;;;;;;;;;4167.94;;;4167.94;560005.84;44299.37;;;;;;;;23053.05;627358.26
33.884.197/0001-28;2021-01-01;1;16817.4;16817.4;;;;10802562.03;10799972.68;3893001.11;;;;6906971.57;;;;;;;;;;;2589.35;;;;;;;;;;0;;;;;20000;;;;;;;;;20000
33.884.197/0001-28;2021-02-01;1;674.9;674.9;;;;10942465.95;10939872.68;3893001.11;;;;7046871.57;;;;;;;;;;;2593.27;;;;;;;;;;157.91;;;157.91;;21250;;;;;;;;;21250
33.884.197/0001-28;2021-03-01;1;19178.08;19178.08;;;;11184671.74;11182073;3893001.11;;;;7289071.89;;;;;;;;;;;2598.74;;;;;;;;;;8701.1;;;8701.1;;12500;;;;;;;;;12500
33.884.197/0001-28;2021-04-01;1;282379.5;279779.26;;;2600.24;14636857.25;14636857.25;3893001.11;;;;10743856.14;;;;;;;;;;;;;;;;;;;;;9316.31;;;9316.31;;6250;;;;;;;;3044.69;9294.69
33.884.197/0001-28;2021-05-01;1;60164.44;59556.98;;;607.46;15152826.38;15152826.38;3893001.11;;;;11259825.27;;;;;;;;;;;;;;;;;;;;;7588.85;;;7588.85;;6250;;;;;;;;;6250
33.884.197/0001-28;2021-06-01;1;947.04;946.94;;;0.1;15605588.85;15605588.85;3893001.11;;;;11712587.74;;;;;;;;;;;;;;;;;;;;;6012.54;;;6012.54;;6250;;;;;;;;;6250
33.884.197/0001-28;2021-07-01;1;27179.78;27179.68;;;0.1;15970991.54;15970991.54;3893001.11;;;;12077990.43;;;;;;;;;;;;;;;;;;;;;6477.46;;;6477.46;;6250;;;;;;;;;6250
33.884.197/0001-28;2021-08-01;1;0.1;;;;0.1;16112732.29;16112732.29;3893001.11;;;;12219731.18;;;;;;;;;;;;;;;;;;;;;4769.92;;;4769.92;;6250;;;;;;;;;6250
34.007.109/0001-72;2021-01-01;1;5507703.19;5507703.19;0;0;0;44111207.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7860147.43;0;0;0;0;0;0;0;0;1384738.43;0;0;12140.64;0;0;12140.64;90000;19658.44;0;0;0;0;0;0;0;13655.84;123314.28
34.007.109/0001-72;2021-02-01;1;4352125.31;4352125.31;0;0;0;45709804.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7867011.01;0;0;0;0;0;0;0;0;1338491.97;0;0;10519.93;0;0;10519.93;140000;17758.94;0;0;0;0;0;0;0;14530.96;172289.9
34.007.109/0001-72;2021-03-01;1;3236558.51;3236558.51;0;0;0;46269455.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7393215.06;0;0;0;0;0;0;0;0;1337980.74;0;0;7872.74;0;0;7872.74;140000;22647.79;0;0;0;0;0;0;0;13849.69;176497.48
34.007.109/0001-72;2021-04-01;1;3622862.2;3622862.2;0;0;0;46038655.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7343522.51;0;0;0;0;0;0;0;0;1255395.82;0;0;9863.21;0;0;9863.21;160000;19610.64;0;0;0;0;0;0;0;11690.34;191300.98
34.007.109/0001-72;2021-05-01;1;4069344.07;4069344.07;0;0;0;45654513.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7187864.32;0;0;0;0;0;0;0;0;1233955.79;0;0;7467.95;0;0;7467.95;175000;20642.83;0;0;0;0;0;0;0;10421.71;206064.54
34.007.109/0001-72;2021-06-01;1;4759293.29;4759293.29;0;0;0;44951707.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6720046.95;0;0;0;0;0;0;0;0;1198051.3;0;0;5534.13;0;0;5534.13;150000;20698.28;0;0;0;0;0;0;0;9096.98;179795.26
34.007.109/0001-72;2021-07-01;1;5930599.3;5930599.3;0;0;0;44367505.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5976026.38;0;0;0;0;0;0;0;0;1211083.85;0;0;6917.8;0;0;6917.8;155000;21778.29;0;0;0;0;0;0;0;10323.59;187101.88
34.007.109/0001-72;2021-08-01;1;8606740.85;8606740.85;0;0;0;41550850.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5781792.02;0;0;0;0;0;0;0;0;1184025.87;0;0;4933.96;0;0;4933.96;210000;21836.71;0;0;0;0;0;0;0;7420.19;239256.9
34.027.774/0001-28;2021-01-01;1;1065105.03;5783.03;;;1059322;102875858.09;0;;;;;;;;;;;;;;102875858.09;;;;;;;;;;;;59818.39;;;59818.39;679243.32;65282.99;;;;;;;;484044.3;1228570.61
34.027.774/0001-28;2021-02-01;1;1598978.76;5202.09;;;1593776.67;101140100.47;0;;;;;;;;;;;;;;101140100.47;;;;;;;;;;;;364802.47;;;364802.47;711588.24;46100.81;;;;;;;;95360.84;853049.89
34.027.774/0001-28;2021-03-01;1;919459.12;4362.28;;;915096.84;100492705.73;0;;;;;;;;;;;;;;100492705.73;;;;;;;;;;;;828.96;;;828.96;679243.32;73619.69;;;;;;;;18999.72;771862.73
34.027.774/0001-28;2021-04-01;1;676858.57;5834.03;;;671024.54;101302815.93;0;;;;;;;;;;;;;;101302815.93;;;;;;;;;;;;5242.14;;;5242.14;679243.32;88173.64;;;;;;;;215859.64;983276.6
34.027.774/0001-28;2021-05-01;1;613070.94;4476.24;;;608594.7;98940033.76;0;;;;;;;;;;;;;;98940033.76;;;;;;;;;;;;267664.1;;;267664.1;679243.32;66576.3;;;;;;;;66180.7;812000.32
34.027.774/0001-28;2021-06-01;1;1778566.5;4584.8;;;1773981.7;94830865.02;0;;;;;;;;;;;;;;94830865.02;;;;;;;;;;;;305311.84;;;305311.84;657680.04;65839.96;;;;;;;;64637.28;788157.28
34.027.774/0001-28;2021-07-01;1;362924.9;191.05;;;362733.85;99217321.9;0;;;;;;;;;;;;;;99217321.9;;;;;;;;;;;;49044.15;;;49044.15;700806.6;68705.23;;;;;;;;43301.48;812813.31
34.027.774/0001-28;2021-08-01;1;965094.87;5802.87;;;959292;94831888.25;0;;;;;;;;;;;;;;94831888.25;;;;;;;;;;;;53598.91;;;53598.91;679243.32;67232.56;;;;;;;;478494.68;1224970.56
34.081.611/0001-23;2021-01-01;1;80014.99;0;0;0;80014.99;344114339.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;344114339.2;0;0;0;0;0;0;0;0;0;0;0;3319651.21;0;0;3319651.21;3264246.98;239485.32;2137296.74;0;0;0;0;0;0;2352722.27;7993751.31
34.081.611/0001-23;2021-02-01;1;3600160.55;0;2623051.86;0;977108.69;342094740.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;342094740.76;0;0;0;0;0;0;0;0;0;0;0;855805.86;0;0;855805.86;3332897.76;223828.78;1709837.39;0;0;0;0;0;0;966846.26;6233410.19
34.081.611/0001-23;2021-03-01;1;128326.63;0;128326.63;0;0;336900876.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;336900876.67;0;0;0;0;0;0;0;0;0;0;0;1796072.67;0;0;1796072.67;3306991.11;277894.59;1282378.04;0;0;0;0;0;0;1621211.25;6488474.99
34.081.611/0001-23;2021-04-01;1;10434306.19;0;10434306.19;0;0;329161572.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329161572.28;0;0;0;0;0;0;0;0;0;0;0;998378.15;0;0;998378.15;3561861.44;243672.22;2510837.79;0;0;0;0;0;0;2956839.95;9273211.4
34.081.611/0001-23;2021-05-01;1;2606524.66;0;2606524.66;0;0;331245655.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331245655.02;0;0;0;0;0;0;0;0;0;0;0;1647677.88;0;0;1647677.88;3235818.21;255797.95;2535725;0;0;0;0;0;0;3588000.92;9615342.08
34.081.611/0001-23;2021-06-01;1;6220786.88;0;6220786.88;0;0;322128579.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;317011089.91;0;0;0;0;0;0;0;0;0;0;0;1734185.72;0;0;1734185.72;3540199.65;256281.98;2754495.1;0;0;0;0;0;0;2925541.03;9476517.76
34.081.611/0001-23;2021-07-01;1;17286457.59;0;17286457.59;0;0;335527639.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329920750.27;0;0;0;0;0;0;0;0;0;0;0;7978701.94;0;0;7978701.94;3415366.37;264944.41;2295412.58;0;0;0;0;0;0;30556785.93;36532509.29
34.081.611/0001-23;2021-08-01;1;6695259.83;0;6695259.83;0;0;297493114.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297493114.94;0;0;0;0;0;0;0;0;0;0;0;21916313.07;0;0;21916313.07;3176383.83;262212.23;2206953.53;0;0;0;0;0;0;9463732.47;15109282.06
34.081.631/0001-02;2021-01-01;1;6742270.1;9786.97;5145802.11;0;1586681.02;46961000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46961000;0;0;0;0;0;0;0;5825.94;0;0;5825.94;323024.38;15000;0;0;0;0;0;0;0;39942.55;377966.93
34.081.631/0001-02;2021-02-01;1;6700961.4;1356.44;4817129.02;0;1882475.94;46961000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46961000;0;0;0;0;0;0;0;4687.79;0;0;4687.79;319870.41;15000;0;0;0;0;0;0;0;41242.35;376112.76
34.081.631/0001-02;2021-03-01;1;6706959.39;3638.36;4462129.96;0;2241191.07;39607500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39607500;0;0;0;0;0;0;0;2915.9;0;0;2915.9;322852.35;16759.23;0;0;0;0;0;0;0;-7308445.94;-6968834.36
34.081.631/0001-02;2021-04-01;1;6681540.97;9448.44;4114304.51;0;2557788.02;53728000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53728000;0;0;0;0;0;0;0;5504.16;0;0;5504.16;316584.54;12123.68;0;0;0;0;0;0;0;7065617.27;7394325.49
