CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
26.091.636/0001-80;2021-06-01;1;2021-06-30;1;;;;;;;;;;;;;1;;;16032540.01;15752962.49;14358.5;1097.11756033012;0.000111;5E-05;-9E-05;-9E-05;0;0
26.091.636/0001-80;2021-07-01;1;2021-07-30;1;;;;;;;;;;;;;;;;16040662.95;15755740.48;14358.5;1097.31103388237;0.000222;0.0001;0.000176;0.000176;0;0
26.091.636/0001-80;2021-08-01;1;2021-08-31;1;;;;;;;;;;;;;;;;15995878.82;15708964.52;14358.5;1094.05331476129;0.000223;9.5E-05;0.002969;0.002969;0;0
26.091.656/0001-50;2021-01-01;1;2021-01-29;18099;17961;129;;;;2;;;;;;4;3;;;238663802.52;236828621.71;2283681;103.704773876036;8.7E-05;5.1E-05;0.00925;0.002416;0.006834;
26.091.656/0001-50;2021-02-01;1;2021-02-26;19168;19016;142;;;;1;;;;;;6;3;;;239175017.3;237251658.8;2283681;103.890017388593;7.7E-05;4.5E-05;0.009018;0.001812;0.007206;
26.091.656/0001-50;2021-03-01;2;2021-03-31;24171;23991;162;;;;3;;;;;;10;5;;;286409942.33;284435065.39;2741128;103.765699883406;9.1E-05;5.3E-05;0.004683;-0.001196;0.005879;
26.091.656/0001-50;2021-04-01;1;2021-04-30;24438;24241;163;;;;3;;1;;;;16;14;;;338238043.72;336009243.08;3252384;103.311676321123;7.5E-05;4.4E-05;0.001334;-0.004375;0.005709;
26.091.656/0001-50;2021-05-01;1;2021-05-31;20707;20539;143;;;;3;;1;;;;9;12;;;337496063.35;335047577.06;3252384;103.015995977105;8.3E-05;4.9E-05;0.003429;-0.002862;0.006291;
26.091.656/0001-50;2021-06-01;1;2021-06-30;21214;21050;140;;;;2;;1;;;;10;11;;;338858576.06;335816504.46;3252384;103.252415600372;8.1E-05;4.8E-05;0.010391;0.002295;0.008096;
26.091.656/0001-50;2021-07-01;1;2021-07-30;21157;20998;134;;;;2;;1;;;;11;11;;;338881276.99;336430058.97;3252384;103.441063223162;8.3E-05;4.9E-05;0.008122;0.001837;0.006285;
26.091.656/0001-50;2021-08-01;1;2021-08-31;20784;20633;125;;;;2;;1;;;;12;11;;;339003670.19;335757352.51;3252384;103.234228341426;7.9E-05;4.7E-05;6.7E-05;-2E-05;8.7E-05;
26.191.053/0001-20;2021-01-01;1;2021-01-29;1;0;1;;;;;;;;;;;;;;20686451.95;20637887.86;167445.2861;123.25153091;0.001065;0;0.00051625;0.00051625;0;0
26.191.053/0001-20;2021-02-01;1;2021-02-26;1;0;1;;;;;;;;;;;;;;21535254.42;21486272.91;167445.2861;128.3181713;0.001023;0;0.04110813;0.04110813;0;0
26.191.053/0001-20;2021-03-01;1;2021-03-31;1;0;1;;;;;;;;;;;;;;18727768.35;18680463.61;167445.2861;111.56159747;0.001049;0;-0.13058613;-0.13058613;0;0
26.191.053/0001-20;2021-04-01;1;2021-04-30;1;0;0;;;;;;;;;;;;;;18987784.1;18951380.21;167445.2861;113.17953851;0.001034;0;0.01450267;0.01450267;0;0
26.191.053/0001-20;2021-05-01;1;2021-05-31;1;;;;;;;;;;;;;;;;19073897.44;19030673.37;167445.2861;113.65308519;0.00103;0;0.00418403;0.00418403;0;0
26.191.053/0001-20;2021-06-01;1;2021-06-30;1;0;1;;;;;;;;;;;;;;33051754.3;18597099.19;167445.2861;111.06373681;0.001054;0;-0.02278291;-0.02278291;0;0
26.191.053/0001-20;2021-07-01;1;2021-07-30;1;;;;;;;;;;;;;;;;33087271.06;18613234.9;167445.2861;111.16010089;0.001053;0;0.00423152;0.00086765;0.00336387;0
26.191.053/0001-20;2021-08-01;1;2021-08-31;1;0;0;;;;;;;;;;;;;;33175043.14;18694138.11;167445.2861;111.64326295;0.001048;0;0.00434654;0.00434654;0;0
26.195.121/0001-20;2021-01-01;1;2021-01-31;69;;;;;;;;;;;;;;;;99527695.34;98940753.75;932846;106.063330656936;0.00065;0;0.004858;0.002118;0.00274;0
26.195.121/0001-20;2021-02-01;1;2021-02-28;;;;;;;;;;;;;;;;;99654524.82;98965468.76;935194;105.823464179625;0.000651;0;0.003521;-0.000252;0.003773;0
26.195.121/0001-20;2021-03-01;1;2021-03-31;76;59;1;;;;15;;;;;;1;;;;99664661.01;98947410.46;933314;106.017278707916;0.000652;0;0.003873;-0.000182;0.004055;0
26.195.121/0001-20;2021-04-01;1;2021-04-30;78;;;;;;;;;;;;;;;;99608175.87;98928504.28;933314;105.997021666877;0.000652;0;0.003771;-0.000191;0.003962;0
26.195.121/0001-20;2021-05-01;1;2021-05-31;76;;;;;;;;;;;;;;;;99423350.3;98402688.55;933314;105.433636000317;0.000655;0;0.0011;-0.005315;0.006415;0
26.195.121/0001-20;2021-06-01;1;2021-06-30;78;62;1;;;;14;;;;;;1;;;;99245493.87;98185654.03;933314;105.201094197666;0.000652;0;0.004809;-0.002206;0.007015;0
26.195.121/0001-20;2021-07-01;1;2021-07-31;79;;;;;;;;;;;;;;;;98985620.62;98135308.27;933314;105.14715119456;0.000416;0;0.004525;-0.000513;0.005038;0
26.195.121/0001-20;2021-08-01;1;2021-08-31;79;;;;;;;;;;;;;;;;102576548.4;101713515.39;967201;105.162748373916;0.000401;0;0.004624;0.000148;0.004476;0
26.269.251/0001-60;2021-01-01;1;2021-01-29;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;147336593.72;139453248.31;31977.317615;4361.00519715215;0.005391;0;-0.001203;-0.001203;0;0
26.269.251/0001-60;2021-02-01;1;2021-02-26;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;147335296.24;139301907.74;31977.317615;4356.27244965212;0.006569;0;-0.001085;-0.001085;0;0
26.269.251/0001-60;2021-03-01;1;2021-03-31;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;147332551;139108578.53;31977.317615;4350.2266264118;0.005811;0;-0.00384;-0.00384;0;0
26.269.251/0001-60;2021-04-01;1;2021-04-30;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;147336625.53;138941127.53;31977.317615;4344.99007086277;0.006017;0;-0.001203;-0.001203;0;0
26.269.251/0001-60;2021-05-01;1;2021-05-31;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;147334588.26;138765518.41;31977.317615;4339.49839322694;0.006233;0;-0.001263;-0.001263;0;0
26.269.251/0001-60;2021-06-01;1;2021-06-30;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;147465622.76;139732712.37;31977.317615;4369.7446437613;0.000118;0;0.006969;0.006969;0;0
26.269.251/0001-60;2021-07-01;1;2021-07-30;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;147336530.01;139328941.94;31977.317615;4357.11786765514;0;0;-0.000987;-0.000987;0;0
26.269.251/0001-60;2021-08-01;1;2021-08-31;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;147346523.8;139186304.72;31977.317615;4352.65729276524;0;0;-0.001023;-0.001023;0;0
26.314.437/0001-93;2021-01-01;1;2021-01-29;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;92231931.44;88219766.84;539.41;163548.630614931;0.001408;0;0.041657;-4.7E-05;0.041704;0
26.314.437/0001-93;2021-02-01;1;2021-02-28;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;95386936.64;88217345.84;539.41;163544.142377783;0.001551;0;0.077755;-2.7E-05;0.077782;0
26.314.437/0001-93;2021-03-01;1;2021-03-31;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;96923415.01;88214064.17;539;163662.456716;0.00155;0;0.094769;-3.7E-05;0.094806;0
26.314.437/0001-93;2021-04-01;1;2021-04-30;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;88437436.76;88075056.64;539;163404.557774;0.001553;0;-0.003115;-0.001576;-0.001539;0
26.314.437/0001-93;2021-05-01;1;2021-05-31;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;88498924.74;88189591.65;539;163617.053154;0.001549;0;0.003115;0.0013;0.001815;0
26.314.437/0001-93;2021-06-01;1;2021-06-30;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;84729208.08;74559218.45;539;138328.791187;0.001834;0;-0.042748;-0.154558;0.11181;0
26.314.437/0001-93;2021-07-01;1;2021-07-30;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;78765276.7;74555051.78;539;138321.060816;0.001606;0;0.044132;-5.6E-05;0.044188;0
26.314.437/0001-93;2021-08-01;1;2021-08-31;54;45;1;0;0;0;0;0;0;0;0;0;0;8;0;0;80072530.19;74550885.11;539;138313.330445;0.001606;0;0.065428;-5.6E-05;0.065484;0
26.395.660/0001-02;2021-01-01;1;2021-01-29;266;;;;;;;;;;;;;;;;26744472.43;22186118.16;10000;2218.611816;0.000805;0;0.02104319;0.02104319;0;0
26.395.660/0001-02;2021-02-01;1;2021-02-26;262;233;0;;;;;;;;;;;29;;;35082740.59;22234203.34;10000;2223.420334;0.000803;0;0.00216735;0.00216735;0;0
26.395.660/0001-02;2021-03-01;1;2021-03-31;252;224;0;;;;;;;;;;28;;;;28122120.18;22809380.21;10000;2280.938021;0.000783;0;0.02586901;0.02586901;0;0
26.395.660/0001-02;2021-04-01;1;2021-04-30;252;0;0;;;;;;;;;;;;;;55691569.78;17894416.04;10000;1789.441604;0.000998;0;-0.21547995;-0.21547995;0;0
26.395.660/0001-02;2021-05-01;1;2021-05-31;324;;;;;;;;;;;;;;;;35908478.28;18076809.44;10000;1807.680944;0.000988;0;0.01019276;0.01019276;0;0
26.395.660/0001-02;2021-06-01;1;2021-06-30;206;180;0;;;;;;;;;;;26;;;158320997.13;156286762.31;1880850;2180.218728;0.000114;0;0.03344299;0.03344299;0;0
26.395.660/0001-02;2021-07-01;1;2021-07-30;263;;;;;;;;;;;;;;;;162543019.43;116504002.9;1880850;2188.085772;0.000153;0;-0.25454977;-0.25454977;0;0
26.395.660/0001-02;2021-08-01;1;2021-08-31;275;0;0;;;;;;;;;;;;;;116621372.97;116456206.64;1880850;1946.226733;0.000153;0;-0.00041025;-0.00041025;0;0
26.452.053/0001-37;2021-01-01;1;2021-01-29;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;138358422.55;134414335.45;127084.0334;1057.68074756431;0.00033407;0;-0.00307701;-0.00307701;0;0
26.452.053/0001-37;2021-02-01;1;2021-02-26;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;139542232.82;136320217.86;127084.0334;1072.67777243841;0.00012352;0;0.014148;0.014148;0;0
26.452.053/0001-37;2021-03-01;1;2021-03-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;141048051.47;138463346.78;127084.0334;1089.54164481216;0.000121;0;0.00613;0.00613;0;0
26.452.053/0001-37;2021-04-01;1;2021-04-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;140379183.21;137490532.72;127084.0334;1081.88675667261;0.000122;0;0.002378;0.002378;0;0
26.452.053/0001-37;2021-05-01;1;2021-05-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;144530066.88;138303631.93;127084.0334;1088.28487914517;0.000121;0;0.002587;0.002587;0;0
26.452.053/0001-37;2021-06-01;1;2021-06-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;144434975.43;138844142.31;127084.0334;1092.53805214841;0.000121;0;0.003908;0.003908;0;0
26.452.053/0001-37;2021-07-01;1;2021-07-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;145366074.3;140396318.93;127084.0334;1104.75183367921;0.0001191;0;0.011179;0.011179;0;0
26.452.053/0001-37;2021-08-01;1;2021-08-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;146643962.25;141681451.6;127084.0334;1114.86429734296;0.0001191;0;0.009153;0.009153;0;0
26.499.833/0001-32;2021-01-01;1;2021-01-29;78796;;;;;;;;;;;;;;;78796;802538724.65;797126181.06;7560351;105.435075839733;0.000397314387013166;7.39358477996896E-06;0.008493;0.002597;0.005896;0
26.499.833/0001-32;2021-02-01;1;2021-02-26;81005;;;;;;;;;;;;;;;81005;801639937.02;796410355.29;7560351;105.340394287249;0.000357820611079614;7.4002302466973E-06;0.004793;-0.000898;0.005691;0
26.499.833/0001-32;2021-03-01;1;2021-03-31;83014;;;;;;;;;;;;;;;83014;798178104.92;794035289.87;7560351;105.026246780077;0.000416706101380169;7.4223653220311E-06;0.00129;-0.002982;0.004272;0
26.499.833/0001-32;2021-04-01;1;2021-04-30;84720;;;;;;;;;;;;;;;84720;795165248.98;791439572.44;7560351;104.682913854132;0.000368668133563817;7.44670876366471E-06;0.00054;-0.003269;0.003809;0
26.499.833/0001-32;2021-05-01;1;2021-05-31;85219;;;;;;;;;;;;;;;85219;796443708.31;792318974.41;7560351;104.799231465576;0.000394804403407018;7.4384435944989E-06;0.00541;0.001111;0.004299;0
26.499.833/0001-32;2021-06-01;1;2021-06-30;86382;;;;;;;;;;;;;;;86382;796632273.71;791839514.98;7560351;104.735813850442;0.000387981092365363;7.44294757776626E-06;0.004128;-0.000643;0.004771;0
26.499.833/0001-32;2021-07-01;1;2021-07-30;87405;;;;;;;;;;;;;;;87405;800567136.33;796083215.37;7560351;105.297123820045;0.000402334258298784;7.40327127392177E-06;0.010675;0.005613;0.005062;0
26.499.833/0001-32;2021-08-01;1;2021-08-31;87963;;;;;;;;;;;;;;;87963;795838229.64;791316943.45;7560351;104.666693841331;0.000395450309247388;7.44786276697789E-06;-0.000764;-0.005987;0.005223;0
26.502.761/0001-35;2021-01-01;1;2021-01-29;1;0;0;;;;;;;;;;1;;;;27941167.02;19012610.39;46865.84;405.68163059;0.000987;0;0.09161038;0.09161038;0;0
26.502.761/0001-35;2021-02-01;1;2021-02-26;1;0;0;;;;;;;;;;;1;;;30349087.42;16647855.71;46865.84;355.22367059;0.001128;0;0.08600846;0.08600846;0;-0.789613
26.502.761/0001-35;2021-03-01;1;2021-03-31;1;0;0;;;;;;;;;;;1;;;30789587.92;17417430.42;46865.84;371.64447325;0.001078;0;0.04622666;0.04622666;0;0
26.502.761/0001-35;2021-04-01;1;2021-04-30;1;0;0;;;;;;;;;;;1;;;20595971.96;10864951.57;46865.84;231.83093635;0.001728;0;0.19793512;0.17771571;0.02021941;-0.446082
26.502.761/0001-35;2021-05-01;1;2021-05-31;1;;;;;;;;;;;;;;;;16955281.24;6944990.23;46865.84;148.18874963;0.002703;0;-0.01564308;-0.35623291;0.34058983;-0.995443
26.502.761/0001-35;2021-06-01;1;2021-06-30;1;0;0;;;;;;;;;;;1;;;19760489.16;6965556.45;46865.84;148.62758141;0.002695;0;0.0029613;0.0029613;0;0
26.502.761/0001-35;2021-07-01;1;2021-07-30;1;;;;;;;;;;;;;;;;10000772.72;2609997.21;46865.84;55.69082321;0.007192;0;0.42271437;0.31574437;0.10697;-0.058956
26.502.761/0001-35;2021-08-01;1;2021-08-31;1;0;0;;;;;;;;;;;;;;9422492.63;4715334.59;46865.84;100.6134658;0.003981;0;0.80664354;0.80664354;0;0
26.502.794/0001-85;2021-01-01;2;2021-01-29;247018;;;;;;;;;;;;;;;;3133375061.66;2262862001.64;20757449.0002;109.01445556;0.000788;0;0.00236453;-0.00294022;0.00530475;0
26.502.794/0001-85;2021-02-01;1;2021-02-26;252415;;;;;;;;;;;;;;;;3118130483.25;2979473492.54;27101061.0002;109.93936704;0.000547;0;0.0138047;0.0084843;0.0053204;0
26.502.794/0001-85;2021-03-01;1;2021-03-31;256069;255440;0;;;;6;3;7;;;;27;51;;535;3111431004.81;3001645978.98;27101061.0002;110.75750794;0.000736;0;0.01280834;0.00744175;0.00536659;0
26.502.794/0001-85;2021-04-01;1;2021-04-30;259806;0;0;;;;;;;;;;;;;;3087586791.67;2990240247.92;27101061.0002;110.33664873;0.000664;0;0.00161741;-0.00379983;0.00541724;0
26.502.794/0001-85;2021-05-01;1;2021-05-31;263359;0;0;;;;;;;;;;;;;;3087943980.2;2993276336.48;27101061;110.44867714;0.00069;0;0.00654386;0.00101533;0.00552853;0
26.502.794/0001-85;2021-06-01;1;2021-06-30;266511;265887;523;;;;8;3;8;;;;29;50;;3;3076382508.28;2995160101.69;27101061.0002;110.51818605;0.000672;0;0.00615226;0.00062933;0.00552293;0
26.502.794/0001-85;2021-07-01;1;2021-07-30;269381;;;;;;;;;;;;;;;;3260184188.65;2995509279.97;27101061.0002;110.53107035;0.000748;0;0.00572652;0.00011658;0.00560994;0
26.502.794/0001-85;2021-08-01;1;2021-08-31;271163;0;0;;;;;;;;;;;;;;3035711462.01;2968962261.22;27101061.0002;109.55151391;0.000677;0;-0.00325299;-0.00886227;0.00560928;0
26.502.810/0001-30;2021-01-01;1;2021-01-29;2;0;0;;;;;;;;;;2;;;;21684124.08;21639342.66;10;2163934.266;0.000593;0;0.02799165;0.02799165;0;0
26.502.810/0001-30;2021-02-01;1;2021-02-26;2;0;0;;;;;;;;;;2;;;;21956696.44;21909728.74;10;2190972.874;0.000586;0;0.01249512;0.01249512;0;0
26.502.810/0001-30;2021-03-01;1;2021-03-31;2;0;0;;;;;;;;;;2;;;;22614813.58;22565052.3;10;2256505.23;0.000569;0;0.02991016;0.02991016;0;0
26.502.810/0001-30;2021-04-01;1;2021-04-30;2;0;0;;;;;;;;;;;;;;23162036.3;23109845.82;10;2310984.582;0.000556;0;0.02414324;0.02414324;0;0
26.502.810/0001-30;2021-05-01;1;2021-05-31;2;;;;;;;;;;;;;;;;23865711.44;23810970.3;10;2381097.03;0.000539;0;0.03033878;0.03033878;0;0
26.502.810/0001-30;2021-06-01;1;2021-06-30;2;0;0;;;;;;;;;;;2;;;24468511.6;24411219.8;10;2441121.98;0.000526;0;0.02520895;0.02520895;0;0
26.502.810/0001-30;2021-07-01;1;2021-07-30;1;;;;;;;;;;;;;;;;24702962.72;24642998.89;10;2464299.889;0.000521;0;0.00949478;0.00949478;0;0
26.502.810/0001-30;2021-08-01;1;2021-08-31;2;0;0;;;;;;;;;;;;;;26134464.99;26071829.15;10;2607182.915;0.000492;0;0.05798118;0.05798118;0;0
26.511.274/0001-39;2021-01-01;1;2021-01-29;144;;;;;;;;;;;;;;;;63041019.39;62542063.48;60014;1042.1245622688;0.00059;0;0.001116;0.001116;0;0
26.511.274/0001-39;2021-02-01;1;2021-02-26;144;;;;;;;;;;;;;;;;53874139.81;52401460.27;51012;1027.23791009958;0.000712;0;0.001287;-0.017621;0.018908;0
26.511.274/0001-39;2021-03-01;1;2021-03-31;147;146;1;;;;;;;;;;;;;;52874088.43;52395695.48;51012;1027.12490159178;0.00071;0;0.003286;0.003286;0;0
26.511.274/0001-39;2021-04-01;1;2021-04-30;148;;;;;;;;;;;;;;;;53027187.13;52546852.75;51012;1030.08807241433;0.000708;0;0.002885;0.002885;0;0
26.511.274/0001-39;2021-05-01;1;2021-05-31;148;;;;;;;;;;;;;;;;53170354.93;52690426.09;51012;1032.90257370815;0.000706;0;0.002732;0.002732;0;0
26.511.274/0001-39;2021-06-01;1;2021-06-30;149;147;2;;;;;;;;;;;;;;52757302.74;52178439.39;51012;1022.86598035756;0.000713;0;-0.00203;-0.009717;0.007687;0
26.511.274/0001-39;2021-07-01;1;2021-07-30;149;;;;;;;;;;;;;;;;46170919.11;46053682.48;51012;902.800958205912;0.000808;0;0.0024;0.0024;0;0.119781
26.511.274/0001-39;2021-08-01;1;2021-08-31;149;;;;;;;;;;;;;;;;40005807.41;33278188.33;51012;652.360000196032;0.001496;0;0.004875;0.004875;0;0.282279
26.545.627/0001-11;2021-01-01;1;2021-01-29;1;;;;;;;;;;;;;;;;406471674.03;303631294.13;752.0326;403747.51590556;0.000121942173668527;;0.581496;0.581496;;
26.545.627/0001-11;2021-02-01;1;2021-02-26;1;;;;;;;;;;;;;;;;414355358.78;310467117.01;752.0326;412837.311853236;0.000141298410029643;;0.023501;0.023501;;
26.545.627/0001-11;2021-03-01;1;2021-03-31;1;;;;;;;;;;;;;1;;;411181842.32;295933849.92;752.0326;393511.996580999;0.000189693102073911;;-0.04681;-0.04681;;
26.545.627/0001-11;2021-04-01;1;2021-04-30;1;;;;;;;;;;;;;;;;432713576.72;317827287.53;752.0326;422624.348372664;0.000151391626483482;;-0.003792;-0.003792;;
26.545.627/0001-11;2021-05-01;1;2021-05-31;1;;;;;;;;;;;;;;;;428220177.45;317902852.97;752.03261816;422724.819766214;0.000166811054083256;;0.000237;0.000237;;
26.545.627/0001-11;2021-06-01;1;2021-06-30;1;;;;;;;;;;;;;1;;;424023970.83;311659541.61;752.03261816;414422.904118891;0.000169248179367493;;-0.019639;-0.019639;;
26.545.627/0001-11;2021-07-01;1;2021-07-30;1;;;;;;;;;;;;;;;;431746750.92;320601075.67;752.03261816;426312.726241071;0.000173222812443597;;0.030615;0.030615;;
26.545.627/0001-11;2021-08-01;1;2021-08-31;1;;;;;;;;;;;;;;;;431433384.42;318107660.62;752.03261816;422997.158551865;0.00017378987319026;;-0.007791;-0.007791;;
26.614.291/0001-00;2021-01-01;1;2021-01-29;89547;;;;;;;;;;;;;;;;976410547.12;967474370.61;7775387;124.4278092666;0.001016;;0.006908;0.006908;;
26.614.291/0001-00;2021-02-01;1;2021-02-26;91005;;;;;;;;;;;;;;;;971597640.72;965036672.12;7758429;124.385577559581;0.000932;;0.004483;0.004483;;
26.614.291/0001-00;2021-03-01;1;2021-03-31;91780;91509;248;;;;3;;1;;;;6;13;;;973296109.99;965944774.11;7758429;124.502624707914;0.001106;;0.006408;0.006408;;
26.614.291/0001-00;2021-04-01;1;2021-04-30;93554;;;;;;;;;;;;;;;;972814817.37;965982178.86;7758429;124.507445883696;0.000891;;0.005179;0.005179;;
26.614.291/0001-00;2021-05-01;1;2021-05-31;93758;;;;;;;;;;;;;;;;974246518.46;966425568.63;7758429;124.564595310468;0.000914;;0.006081;0.006081;;
26.614.291/0001-00;2021-06-01;2;2021-06-30;94829;94558;252;;;;3;;1;;;;5;10;;;1030617850.95;1021395956.62;7758429;131.649842593133;0.000869;;0.063945;0.063945;;
26.614.291/0001-00;2021-07-01;2;2021-07-30;95226;;;;;;;;;;;;;;;;1030042490.7;1021231664.93;7758429;131.62866669657;0.000923;;0.006068;0.006068;;
26.614.291/0001-00;2021-08-01;1;2021-08-31;95416;;;;;;;;;;;;;;;;1047847456.35;1021573707.34;7758429;131.672753251979;0.000886;;0.006565;0.006565;;
26.642.727/0001-66;2021-01-01;2;2021-01-29;54;54;0;;;;;;;;;;;;;;157878630.45;101888645.34;109221396.84;0.93286342;0;0;0.06964279;0.06964279;0;0
26.642.727/0001-66;2021-02-01;1;2021-02-28;51;51;;;;;;;;;;;;;;;158235932.7;103331574.15;111410088.711237;0.92748848282335;0.000241939602736614;;0.005761;0.005761;;
26.642.727/0001-66;2021-03-01;1;2021-03-31;51;51;;;;;;;;;;;;;;;157673974.44;104812062.33;111410088.711237;0.940777119401292;0.000239;;0.014328;0.014328;;
26.642.727/0001-66;2021-04-01;1;2021-04-30;51;51;;;;;;;;;;;;;;;157815903.74;105068934.73;111410088.711237;0.943082766968505;0.000237939026078271;;0.002451;0.002451;;
26.642.727/0001-66;2021-05-01;1;2021-05-31;51;51;;;;;;;;;;;;;;;158037261.01;104806726.66;111410088.711237;0.940729227239445;0.000238534307838557;;-0.002496;-0.002496;;
26.642.727/0001-66;2021-06-01;1;2021-06-30;51;51;;;;;;;;;;;;;;;158282960.76;106979687.74;113808118.395414;0.940000495995467;0.000234;;-0.000775;-0.000775;;
26.642.727/0001-66;2021-07-01;1;2021-07-31;51;51;;;;;;;;;;;;;;;158406776.81;109236805.97;116003409.055414;0.941668929038269;0.000229;;0.001775;0.001775;;
26.642.727/0001-66;2021-08-01;1;2021-08-31;51;51;;;;;;;;;;;;;;;158501339.37;111353145.06;118006069.552506;0.943622183861095;0.000225;;0.002074;0.002074;;
26.642.834/0001-94;2021-01-01;1;2021-01-29;1;0;0;;;;;;;;;;;1;;;188383860.86;137682011.14;112199531.845;1.22711752;0;0;-0.96000196;-0.96000196;0;0
26.642.834/0001-94;2021-02-01;1;2021-02-26;1;0;0;;;;;;;;;;;1;;;192302002.66;137039972.75;112199531.845;1.22139523;0;0;-0.46631964;-0.46631964;0;0
26.642.834/0001-94;2021-03-01;1;2021-03-31;1;0;0;;;;;;;;;;;1;;;185952811.81;123342540.34;112199531.845;1.09931422;0;0;-0.00508926;-0.00508926;0;-0.905137
26.642.834/0001-94;2021-04-01;1;2021-04-30;1;0;0;;;;;;;;;;;1;;;202779680.61;130262909.61;119036719.6605;1.09430863;0;0;-0.00455338;-0.00455338;0;0
26.642.834/0001-94;2021-05-01;1;2021-05-31;1;0;0;;;;;;;;;;;1;;;184204953.78;154893757.81;119036719.6605;1.3012267;0;0;0.18908566;0.18908566;0;0
26.642.834/0001-94;2021-06-01;1;2021-06-30;1;0;0;;;;;;;;;;;1;;;179680229.55;156438609.19;119036719.6605;1.31420464;0;0;0.00997362;0.00997362;0;0
26.642.834/0001-94;2021-07-01;1;2021-07-30;1;0;0;;;;;;;;;;;1;;;143054900.1;120699196.15;119036719.6605;1.01396608;0;0;-0.01751111;-0.01751111;0;-0.789055
26.642.834/0001-94;2021-08-01;1;2021-08-31;1;0;0;;;;;;;;;;;1;;;135722204.36;113234363.09;119036719.6605;0.95125574;0;0;0.02928907;0.02928907;0;-0.908864
26.681.370/0001-25;2021-01-01;1;2021-01-29;7111;;;;;;;;;;;;;;;;404279138.19;401645498.07;4221967;95.1323158305122;0.000332614583362558;;-0.000674;-0.00524;0.004566;
26.681.370/0001-25;2021-02-01;1;2021-02-26;7431;;;;;;;;;;;;;;;;420421521.02;400717948.48;4221967;94.9126197528308;0.000317484356472118;;0.00591;0.001163;0.004747;
26.681.370/0001-25;2021-03-01;1;2021-03-31;7617;7531;53;;;;2;;;;;;13;18;;;420743170.89;400243437.11;4221967;94.8002286872446;0.000353422034903032;;0.003557;-0.001184;0.004741;
26.681.370/0001-25;2021-04-01;1;2021-04-30;7821;;;;;;;;;;;;;;;;420695134.54;399750365.3;4221967;94.6834414622379;0.000322364592371276;;0.003538;-0.001209;0.004747;
26.681.370/0001-25;2021-05-01;1;2021-05-31;8012;;;;;;;;;;;;;;;;459948231.15;398937744.5;4221967;94.4909670066109;0.00033670927820669;;0.002721;-0.002032;0.004753;
26.681.370/0001-25;2021-06-01;1;2021-06-30;8207;8122;48;;1;;2;;;;;;13;21;;;452784085.18;398918056.56;4221967;94.4863037915739;0.000333552136364594;;0.004396;-4.9E-05;0.004445;
